0 0,0,19;40.68977278150147,90.78563281195954,36;91.20748694373792,181.1494493732814,52;151.54063282755595,269.04726740757593,69;221.6767007738021,352.4349046384535,86;301.60318112332305,429.2681787895243,103;391.30756421696526,497.5029075843988,119;490.7773403955754,555.0949087466872,135;600,600,153 600,600 0
1 0,0,29;13.818514080860014,3.994862636011528,45;27.76273774887397,8.73014538091066,63;41.82017508831193,14.179993246677608,79;55.97833018344398,20.318551245292586,95;70.22470711854018,27.119964388735795,113;84.5468099778706,34.55837768898743,129;98.93214284570533,42.60793615802774,145;113.36820980631441,51.2427848078369,162;127.84251494396798,60.43706865039513,178;142.3425623429361,70.16493269768266,196;156.8558560874887,80.40052196167966,212;171.36990026189602,91.11798145436636,229;185.8721989504281,102.29145618772299,245;200.35025623735493,113.89509117372974,262;214.79157620694664,125.90303142436677,280;229.18366294347337,138.2894219516144,295;243.51402053120512,151.02840776745276,313;257.77015305441194,164.09413388386204,329;271.939564597364,177.46074531282255,346;286.00975924433124,191.1023870663144,362;299.9682410795838,204.99320415631786,379;313.8025141873918,219.1073415948131,396;327.5000826520252,233.41894439378035,412;341.0484505577541,247.9021575651998,429;354.4351219888488,262.53112612105167,445;367.64760102957905,277.27999507331623,462;380.67339176421507,292.1229094339736,479;393.4999982770269,307.034014215004,496;406.1149246522847,321.98745442838765,512;418.50567497425834,336.9573750861048,529;430.6597533272182,351.9179212001357,545;442.5646637954341,366.8432377824604,562;454.2079104631762,381.7074698450592,579;465.57699741471464,396.4847623999125,596;476.6594287343192,411.14926045899995,612;487.4427085062604,425.6751090343024,629;497.91434081480793,440.03645313779975,645;508.0618297442321,454.20743778147227,663;517.8726793788029,468.1622079773001,679;527.3343938027904,481.8749087372636,695;536.4344771004646,495.3196850733426,713;545.1604333560957,508.4706819975178,729;553.4997666539539,521.3020445217693,745;561.4399810783088,533.787917658077,762;568.9685807134309,545.9024464184215,778;576.0730696435901,557.6197758147827,796;582.7409519530567,568.9140508591408,812;588.9597317261004,579.7594165634764,829;594.7169130469915,590.1300179397693,845;600,600,863 600,600 0
2 0,0,32;10.00227934588406,17.056776516064506,49;19.82744181570293,33.59969071133388,65;29.479541996841828,49.63889660053185,82;38.96263447668598,65.18454819838217,98;48.28077384262059,80.24679951960862,115;57.43801468203089,94.83580457893491,132;66.43841158230211,108.9617173910848,148;75.28601913081948,122.63469197078204,165;83.98489191496819,135.8648823327503,182;92.53908452213348,148.6624424917135,198;100.95265153970054,161.0375264623952,215;109.22964755505463,173.00028825951924,231;117.37412715558096,184.56088189780937,248;125.39014492866472,195.72946139198925,265;133.2817554616912,206.51618075678277,281;141.05301334204557,216.93119400691359,298;148.70797315711303,226.98465515710538,314;156.25068949427887,236.68671822208202,331;163.68521694092823,246.0475372165672,348;171.0156100844464,255.07726615528466,364;178.24592351221852,263.78605905295814,381;185.38021181162998,272.18406992431153,398;192.42252957006582,280.28145278406834,415;199.37693137491127,288.0883616469524,431;206.24747181355173,295.6149505276876,448;213.03820547337222,302.87137344099744,465;219.75318694175797,309.8677844016058,481;226.39647080609436,316.61433742423645,498;232.97211165376652,323.1211865236131,515;239.48416407215964,329.3984857144594,531;245.93668264865897,335.45638901149937,548;252.33372197064978,341.3050504294565,564;258.6793366255172,346.9546239830546,582;264.97758120064645,352.4152636870175,598;271.23251028342287,357.6971235560688,615;277.4481784612315,362.81035760493234,631;283.6286403214578,367.7651198483319,648;289.77795045148684,372.5715643009912,665;295.90016343870377,377.23984497763377,682;301.99933387049396,381.78011589298376,698;308.0795163342426,386.20253106176466,715;314.14476541733484,390.51724449870017,731;320.1991357071559,394.7344102185141,748;326.2466817910911,398.86418223593034,765;332.2914582565255,402.9167145656724,781;338.33751969084454,406.9021612224642,798;344.3889206814333,410.8306762210295,814;350.449715815677,414.7124135760918,832;356.5239596809609,418.5575273023752,848;362.6157068646702,422.37617141460316,865;368.7290119541901,426.17849992749956,881;374.8679295369059,429.97466685578814,898;381.03651420020265,433.77482621419256,914;387.2388205314659,437.58913201743667,931;393.47890311808055,441.42773828024417,949;399.76081654743183,445.3007990173388,964;406.0886154069052,449.21846824344436,982;412.4663542838857,453.1908999732845,998;418.89808776575853,457.22824822158304,1015;425.3878704399092,461.34066700306374,1032;431.9397568937224,465.5383103324501,1048;438.55780171458383,469.83133222446634,1065;445.24605948987846,474.2298866938358,1081;452.00858480699173,478.7441277552825,1099;458.8494322533086,483.3842094235299,1115;465.77265641621443,488.16028571330196,1131;472.7823118830944,493.08251063932244,1148;479.8824532413338,498.16103821631486,1166;487.07713507831767,503.4060224590031,1181;494.3704119814314,508.82761738211104,1198;501.7663385380603,514.4359770003623,1215;509.2689693355894,520.2412553284806,1232;516.882358961404,526.2536063811897,1249;524.6105620028893,532.4831841732134,1265;532.4576330474305,538.9401427192754,1281;540.4276266824128,545.6346360340995,1298;548.5245974952217,552.5768181324094,1316;556.7526000732419,559.7768430289286,1331;565.115689003859,567.2448647383812,1348;573.6179188744582,574.9910372754911,1365;582.2633442724245,583.0255146549816,1381;591.0560197851433,591.3584508915766,1399;600,600,1415 600,600 0
3 0,0,31;6.903862936319106,22.360155251765818,47;16.06307686142062,44.48991040965387,65;27.38467261355771,66.45198617517991,81;40.775681030983534,88.3091032498597,98;56.14313295195125,110.12398233520898,114;73.39405921471402,131.9593441327435,131;92.43549065752501,153.87790934397904,148;113.17445811863735,175.94239867043134,165;135.5179924363042,198.21553281361608,181;159.3731244487788,220.76003247504912,198;184.64688499431423,243.63861835624618,214;211.24630491116366,266.914011158723,231;239.07841503758027,290.6489315839953,248;268.05024621181724,314.90610033357893,265;298.06882927212763,339.7482381089895,281;329.04119505676476,365.2380656117429,297;360.8743744039816,391.4383035433548,314;393.4753981520315,418.411672605341,331;426.7512971391675,446.22089349921725,348;460.6091022036428,474.9286869264992,364;494.9558441837105,504.5977735887027,381;529.6985539176238,535.2908741873434,398;564.7442622436361,567.0707094239375,414;600,600,431 600,600 0
4 0,0,34;21.268333162340017,37.890403672367,51;41.390633907226444,74.01412881814876,66;60.449025630794196,108.42083312944392,84;78.52563172917819,141.16017429835102,100;95.70257559851332,172.2818100169687,116;112.06198063493446,201.83539797739556,134;127.68597023457664,229.8705958717303,150;142.6566677935746,256.43706139207126,166;157.0561967080634,281.5844522305173,183;170.96668037417786,305.362426079167,200;184.47024218805294,327.8206406301189,217;197.6490055458235,349.00875357547153,233;210.58509384362452,368.9764226073236,250;223.36063047759083,387.7733054177737,266;236.05773884385738,405.4490596989204,284;248.75854233855912,422.0533431428625,300;261.54516435783086,437.63581344169825,317;274.4997282978076,452.2461282875266,333;287.70435755462427,465.93394537244586,350;301.24117552441567,478.74892238855483,367;315.19230560331675,490.7407170279521,384;329.63987118746246,501.9589869827362,401;344.6659956729877,512.4533899450058,417;360.35280245602735,522.2735836068595,434;376.7824149327164,531.4692256603959,450;394.0369564991896,540.0899737977135,467;412.198550551582,548.1854857109109,483;431.3493204860285,555.805419092087,500;451.571389698664,562.9994316333401,517;472.94688158562326,569.817181026769,533;495.5579195430413,576.308324964472,550;519.4866269670531,582.5225211385482,567;544.8151272537937,588.5094272410959,583;571.6255437993975,594.3187009642135,600;600,600,617 600,600 0
5 0,0,32;53.876456194077576,33.80974202529787,49;105.46464853230984,66.30830368308402,65;154.74697574842725,97.54606489620066,82;201.70583657616027,127.5734055874901,99;246.32362974923944,156.44070567979455,116;288.5827540013951,184.19834509595623,132;328.4656080663576,210.89670375881738,148;365.9545906778579,236.5861615912204,165;401.03210056962604,261.3170985160074,182;433.68053647539244,285.13989445602056,199;463.8822971288878,308.1049293341023,216;491.6197812638425,330.26258307309473,232;516.8753876139871,351.6632355958402,249;539.6315149130518,372.35726682518083,265;559.8705618947674,392.39505668395907,282;577.574927292864,411.826985095017,298;592.7270098410725,430.7034319811969,316;605.309208273123,449.0747772653411,332;615.303921322746,466.9914008702917,349;622.693547723672,484.503682718891,366;627.4604862096319,501.66200273398147,382;629.5871355143556,518.516740838405,399;629.0558943715737,535.1182769550041,416;625.8491615150167,551.5169910066209,432;619.9493356784151,567.7632629160976,449;611.3388155954995,583.9074726062765,465;600,600,482 600,600 0
6 0,0,32;8.036639158941883,0,49;15.861463782654742,0,66;23.48553466048711,0,82;30.91991258178757,0,99;38.17565833590464,0,116;45.263832712186876,0,133;52.195496499982845,0,149;58.98171048864108,0,166;65.63353546751014,0,182;72.16203222593857,0,199;78.57826155327491,0,215;84.89328423886774,0,233;91.11816107206559,0,248;97.26395284221698,0,266;103.34172033867051,0,282;109.36252435077468,0.41758974678032423,300;115.33742566787811,3.3291124032047357,316;121.2774850793293,6.583948689371628,332;127.19376337447679,10.18274061617436,349;133.09732134266915,14.126130194506283,365;138.99921977325496,18.41475943526074,383;144.9105194555827,23.049270349331056,399;150.84228117900093,28.030304947610585,416;156.80556573285827,33.358505240992685,433;162.81143390650325,39.034513240370686,449;168.87094648928434,45.058970956637936,466;174.99516427055016,51.43252040068778,482;181.19514803964924,58.15580358341353,499;187.48195858593016,65.22946251570858,515;193.86665669874145,72.65413920846629,533;200.36030316743162,80.43047567257995,548;206.9739587813492,88.5591139189429,566;213.71868432984292,97.04069595844851,582;220.60554060226116,105.87586380199018,599;227.64558838795244,115.0652594604611,615;234.8498884762655,124.6095249447548,632;242.22950165654873,134.50930226576452,649;249.79548871815064,144.76523343438356,666;257.55891045041994,155.3779604615054,683;265.5308276427051,166.34812535802322,699;273.7223010843546,177.67637013483053,716;282.1443915647172,189.36333680282064,732;290.8081598731412,201.40966737288676,749;299.72466679897525,213.81600385592233,765;308.904973131568,226.58298826282075,783;318.3601396602678,239.71126260447522,799;328.10122717442346,253.20146889177929,816;338.1392964633832,267.05424913562604,832;348.48540831649586,281.27024534690906,849;359.1506235231098,295.85009953652155,865;370.1460028725737,310.79445371535684,883;381.4826071542361,326.1039498943085,900;393.17149715744546,341.77923008426956,916;405.2237336715504,357.8209362961336,933;417.6503774858994,374.2297105407938,950;430.46248938984104,391.00619482914357,967;443.6711301727239,408.1510311720763,982;457.28736062389646,425.6648615804852,999;471.3222415327075,443.5483280652639,1016;485.78683368850534,461.80207263730546,1032;500.6921978806385,480.4267373075033,1050;516.0493948984557,499.4229640867509,1065;531.8694855313054,518.7913949859413,1082;548.1635305685361,538.532672015968,1099;564.9425907994964,558.6474371877247,1116;582.2177270135347,579.136332512104,1132;600,600,1149 600,600 0
7 0,0,32;0,4.789065346574446,48;0,9.784123752574471,65;0,14.97989207175481,81;0,20.3710871578702,98;0,25.952425864675384,114;0,31.718625045925094,132;0,37.664401555374056,149;0,43.78447224677705,165;0,50.07355397388875,182;0,56.526363590463944,198;0,63.13761795025736,215;0,69.90203390702371,232;0,76.81432831451775,249;0,83.86921802649421,265;0,91.06141989670785,282;1.5316128625545993,98.38565077891342,298;5.228593350462682,105.83662752686556,315;9.294309873440767,113.40906699431909,332;13.7196056003927,121.09768603502873,348;18.49532370022235,128.89720150274925,365;23.61230734183356,136.8023302512354,381;29.06139969413021,144.8077891342418,399;34.8334439260161,152.90829500552323,414;40.919283206395164,161.0985647188345,432;47.30976070417118,169.37331512793034,448;53.99571958824805,177.72726308656547,465;60.96800302752962,186.15512544849454,481;68.21745419091968,194.65161906747235,498;75.73491624732223,203.2114607972537,515;83.511232365641,211.82936749159327,531;91.53724571477991,220.50005600424586,548;99.80379946364275,229.21824318896603,565;108.30173678113337,237.97864589950865,581;117.02190083615574,246.7759809896284,598;125.95513479761365,255.60496531308019,615;135.09228183441095,264.46031572361863,631;144.42418511545145,273.33674907499835,648;153.94168780963906,282.2289822209742,664;163.63563308587757,291.13173201530094,682;173.49686411307098,300.0397153117333,698;183.51622406012302,308.947648964026,715;193.68455609593758,317.8502498259337,732;203.99270338941847,326.74223475121124,748;214.43150910946966,335.61832059361336,765;224.99181642499485,344.4732242068947,781;235.66446850489797,353.3016624448101,798;246.440308518083,362.09835216111435,815;257.3101796334535,370.85801020956194,831;268.26492501991373,379.5753534439079,848;279.29538784636713,388.24509871790667,865;290.3924112817177,396.86196288531323,881;301.5468384948696,405.4206627998823,898;312.7495126547261,413.91591531536835,914;323.9912769301916,422.34243728552656,932;335.26297449016954,430.69494556411126,948;346.55544850356404,438.96815700487736,965;357.859542139279,447.1567884615797,982;369.166098566218,455.25555678797286,998;380.46596095328516,463.2591788378116,1015;391.74997246938415,471.1623714648507,1031;403.00897628341886,478.9598515228448,1048;414.2338155642933,486.6463358655489,1065;425.41533348091104,494.21654134671735,1082;436.5443732021763,501.6651848201053,1098;447.61177789699263,508.9869831394671,1115;458.60839073426393,516.1766531585578,1131;469.5250548828942,523.2289117311319,1148;480.3526135117872,530.1384757109442,1165;491.0819097898469,536.9000619517496,1181;501.70378688597685,543.5083873073027,1198;512.2090879690811,549.9581686313581,1215;522.5886562080638,556.244122777671,1231;532.8333347718283,562.3609665999957,1248;542.9339668292786,568.3034169520869,1265;552.8813955493187,574.0661906876996,1281;562.6664641008524,579.6440046605885,1298;572.2800156527836,585.0315757245082,1314;581.7128933740158,590.2236207332135,1331;590.9559404334534,595.2148565404592,1349;600,600,1365 600,600 0
8 0,0,29;5.639820653784284,0,45;11.766926595046598,0,62;18.36365288530498,0.9950495393014366,79;25.412334586077495,3.0052281704965744,96;32.89530675888214,5.809785193915983,112;40.79490446523701,9.381799009465832,129;49.093462766660124,13.694348017052286,146;57.77331672466951,18.720510616581514,162;66.81680140078326,24.433365207959678,179;76.20625185651936,30.80599019109294,196;85.92400315339589,37.811463965887484,212;95.95239035293085,45.42286493224943,229;106.27374851664231,53.613271490085,246;116.87041270604837,62.35576203930034,263;127.72471798266696,71.62341497980161,279;138.81899940801623,81.38930871149499,295;150.13559204361414,91.62652163428659,312;161.65683095097876,102.30813214808266,330;173.36505119162817,113.40721865278934,345;185.24258782708034,124.89685954831273,363;197.27177591885342,136.75013323455912,379;209.43495052846535,148.94011811143457,396;221.71444671743416,161.43989257884522,412;234.09259954727798,174.22253503669737,429;246.5517440795149,187.26112388489713,446;259.07421537566273,200.52873752335054,462;271.64234849723977,213.99845435196394,479;284.2384785057639,227.64335277064345,496;296.84494046275324,241.43651117929522,512;309.44406942972586,255.35100797782542,529;322.01820046819967,269.35992156614014,545;334.54966863969287,283.4363303441457,562;347.02080900572344,297.55331271174816,578;359.4139566278092,311.68394706885357,596;371.71144656746867,325.8013118153684,613;383.8956138862195,339.8784853511986,630;395.94879364557994,353.8885460762504,646;407.85332090706794,367.80457239043,663;419.59153073220153,381.59964269364343,680;431.1457581824987,395.2468353857969,696;442.4983383194776,408.71922886679664,712;453.63160620465635,421.98990153654887,729;464.5278968995528,435.03193179495963,745;475.16954546568513,447.8183980419352,763;485.53888696457136,460.3223786773816,778;495.6182564577294,472.5169521012051,796;505.3899890066774,484.37519671331177,812;514.8364196729335,495.870190913608,829;523.9398835180157,506.97501310199976,845;532.6827156034418,517.6627416783932,863;541.0472509907302,527.9064550426947,879;549.0158247413985,537.6792315948101,895;556.5707719169654,546.9541497346459,912;563.6944275789483,555.704287862108,929;570.3691267888656,563.9027243771027,945;576.5772046082352,571.522537679536,962;582.3009960985752,578.5368061693143,979;587.5228363214037,584.9186082463438,995;592.2250603382386,590.6410223105304,1013;596.390003210598,595.6771267617804,1029;600,600,1046 600,600 0
9 0,0,31;53.62763211908093,46.881702064221614,47;104.98772439179396,90.93747934781565,65;154.05002870882078,132.2932184070627,81;200.784296960843,171.07480579824337,98;245.16028103854214,207.4081280776382,114;287.1477328325999,241.41907180152776,131;326.71640423369786,273.2335235261927,147;363.8360471325177,302.97736980791353,165;398.4764134197409,330.77649720297075,181;430.6072549860491,356.75679226764515,197;460.19832372212414,381.0441415582172,214;487.21937151864734,403.7644316309673,231;511.64015026630045,425.04354904217627,248;533.4304118557652,445.0073803481247,264;552.559908177723,463.7818121050929,281;568.9983911228555,481.49273086936176,297;582.7156125818443,498.26602319721167,314;593.6813244453712,514.2275756449233,331;601.8652786041176,529.503274768777,348;607.2372269487653,544.2190071250536,365;609.7669213699957,558.5006592700337,381;609.4241137584905,572.4741177599976,397;606.1785560049316,586.2652691512264,414;600,600,431 600,600 0
